"timestamp","latitude","longitude","accel_mean","accel_variance","accel_stats_x_p1","accel_stats_x_p10","accel_stats_x_p90","accel_stats_x_p99","accel_stats_y_p1","accel_stats_y_p10","accel_stats_y_p90","accel_stats_y_p99","accel_stats_z_p1","accel_stats_z_p10","accel_stats_z_p90","accel_stats_z_p99"
"2025-06-06 11:59:29","33.778403","-84.400654","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:26","33.778421","-84.400674","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:23","33.778457","-84.40065","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:20","33.778489","-84.400688","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:17","33.778522","-84.400741","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:14","33.778551","-84.400795","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:11","33.778576","-84.400839","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:08","33.778591","-84.40091","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:05","33.778603","-84.401","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:59:02","33.778684","-84.401309","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:59","33.778591","-84.401405","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:56","33.778489","-84.401532","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:53","33.778444","-84.40163","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:50","33.778388","-84.401734","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:47","33.778313","-84.401778","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:14","33.777487","-84.402545","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:11","33.777312","-84.402563","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:08","33.777134","-84.402563","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:05","33.776956","-84.402564","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:58:02","33.776778","-84.402566","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:57:59","33.776591","-84.40256","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:57:56","33.776395","-84.402573","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:57:53","33.776166","-84.40259","9.308","0.167","-0.153","0.153","0.919","1.686","0.919","2.145","3.524","3.984","7.355","8.428","9.194","9.96"
"2025-06-06 11:57:50","33.775966","-84.402599","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:47","33.77579","-84.402635","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:44","33.7756","-84.402657","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:41","33.775468","-84.402645","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:38","33.775383","-84.402598","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:35","33.77529","-84.402502","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:32","33.775264","-84.402485","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:29","33.775285","-84.402465","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:26","33.775321","-84.402477","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:23","33.775328","-84.402451","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:20","33.775339","-84.402469","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:17","33.775342","-84.40249","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:14","33.775334","-84.402522","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:11","33.775297","-84.402549","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:08","33.775223","-84.402601","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:05","33.775125","-84.402551","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:57:02","33.774974","-84.402541","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:56:59","33.774792","-84.402541","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:56:56","33.774508","-84.402736","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:56:53","33.774411","-84.402706","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:23","33.773341","-84.401318","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:20","33.773329","-84.401117","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:17","33.773308","-84.400925","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:14","33.773291","-84.400738","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:11","33.773275","-84.400544","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:08","33.773207","-84.40021","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:05","33.773055","-84.399631","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:55:02","33.773076","-84.399548","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:54:59","33.773106","-84.399498","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:54:56","33.773131","-84.399459","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:54:53","33.773157","-84.399424","9.256","0.087","-0.613","-0.306","0.919","1.226","1.226","2.911","4.444","5.363","7.508","7.968","9.04","9.5"
"2025-06-06 11:54:50","33.773182","-84.399368","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:47","33.773175","-84.399398","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:44","33.773164","-84.399425","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:41","33.773169","-84.399428","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:38","33.77323","-84.399469","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:35","33.773217","-84.399483","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:32","33.7732","-84.399489","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:29","33.773193","-84.399504","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:26","33.773197","-84.399481","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:23","33.773203","-84.399452","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:20","33.773222","-84.399406","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:17","33.77323","-84.399385","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:14","33.773243","-84.3994","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:11","33.773226","-84.399328","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:08","33.773206","-84.399226","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:05","33.773159","-84.399096","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:54:02","33.77308","-84.399061","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:59","33.773073","-84.398921","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:56","33.773058","-84.398766","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:53","33.773032","-84.39861","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:50","33.77304","-84.39843","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:47","33.772981","-84.398256","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:44","33.77296","-84.398128","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:41","33.772947","-84.398011","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:38","33.772931","-84.397885","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:35","33.772906","-84.397734","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:32","33.772823","-84.397424","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:29","33.772817","-84.397275","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:26","33.772831","-84.397232","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:23","33.772821","-84.39717","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:53:20","33.772853","-84.397136","9.297","0.085","0.0","0.0","0.613","0.766","3.524","3.831","4.29","4.75","7.815","8.121","8.581","9.807"
"2025-06-06 11:51:50","33.77319","-84.396973","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:47","33.773188","-84.396961","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:44","33.773192","-84.396958","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:41","33.773167","-84.396956","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:38","33.77313","-84.396963","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:35","33.773136","-84.396963","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:32","33.773138","-84.39696","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:29","33.773127","-84.396958","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:26","33.773123","-84.396958","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:23","33.773126","-84.39696","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:20","33.773131","-84.396969","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:17","33.77312","-84.396986","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:14","33.773119","-84.396988","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:11","33.773119","-84.396984","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:08","33.773121","-84.396982","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:05","33.773127","-84.396979","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:51:02","33.773135","-84.396982","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:59","33.773139","-84.396982","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:56","33.773145","-84.39698","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:53","33.773149","-84.396981","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:50","33.773157","-84.396977","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:47","33.773173","-84.396976","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:44","33.773183","-84.396961","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:41","33.773193","-84.396964","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:38","33.773165","-84.396967","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:35","33.773173","-84.39695","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:32","33.773169","-84.396955","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:29","33.773162","-84.39696","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:26","33.773167","-84.396959","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:23","33.773171","-84.396959","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:20","33.773154","-84.39696","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:17","33.77316","-84.396964","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:14","33.773167","-84.396962","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:11","33.773152","-84.396967","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:08","33.773161","-84.396973","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:05","33.773166","-84.396978","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:50:02","33.77316","-84.396982","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:59","33.773167","-84.396987","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:56","33.773144","-84.397","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:53","33.773154","-84.397016","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:50","33.773169","-84.397032","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:47","33.7732","-84.397024","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:44","33.773207","-84.397022","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:41","33.77321","-84.396999","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:38","33.773213","-84.396988","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:35","33.773234","-84.396968","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:32","33.773232","-84.396963","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:29","33.773215","-84.396954","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:26","33.773209","-84.396946","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:23","33.773223","-84.396937","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:20","33.773247","-84.396938","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:17","33.773245","-84.396935","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:14","33.773241","-84.39692","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:11","33.773236","-84.396916","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:08","33.773253","-84.396904","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:05","33.773264","-84.396896","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:49:02","33.773262","-84.396895","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:48:59","33.773256","-84.396897","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:48:56","33.773257","-84.396897","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:48:53","33.773257","-84.396901","9.253","0.089","0.0","0.306","1.073","1.686","2.758","3.065","3.984","4.597","7.508","8.121","9.04","9.04"
"2025-06-06 11:47:26","33.773303","-84.396938","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:23","33.773297","-84.396931","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:20","33.773303","-84.396911","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:17","33.773289","-84.3969","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:14","33.773306","-84.396872","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:11","33.773299","-84.396882","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:08","33.773248","-84.396897","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:05","33.773206","-84.396906","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:47:02","33.773154","-84.396913","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:59","33.773102","-84.396923","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:56","33.773069","-84.396919","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:53","33.773028","-84.396922","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:50","33.77298","-84.396886","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:47","33.772948","-84.396886","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:44","33.772944","-84.396883","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:41","33.772912","-84.396827","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:38","33.772833","-84.396739","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:35","33.772822","-84.396793","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:32","33.772825","-84.39686","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:29","33.772843","-84.396981","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:26","33.772877","-84.397082","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
"2025-06-06 11:46:23","33.773006","-84.397336","9.324","0.336","-0.766","0.0","0.919","1.686","1.686","2.452","4.597","5.21","7.202","7.968","9.194","11.492"
